"","IdLandkreis","geometry","Region","Federal.State","Bevölkerunginsgesamt","Meldedatum","sum.cases","sevenDaySum","caserate"
"50",3451,"{""type"":""Polygon"",""coordinates"":[[[8.173923,53.354041],[8.151235,53.338034],[8.125906,53.330076],[8.090305,53.332095],[8.078354,53.342537],[8.063503,53.342027],[8.032324,53.321307],[8.030155,53.310364],[7.970525,53.304698],[7.959946,53.329839],[7.941444,53.330868],[7.885608,53.351967],[7.850141,53.294009],[7.760859,53.241419],[7.702119,53.22284],[7.699217,53.208354],[7.719023,53.178889],[7.774627,53.171667],[7.789683,53.178559],[7.817562,53.174586],[7.855059,53.158898],[7.851003,53.147166],[7.860187,53.12992],[7.885134,53.10966],[7.897836,53.119376],[7.949004,53.095693],[7.965779,53.075697],[7.997552,53.071396],[8.015268,53.073971],[8.05083,53.059624],[8.069891,53.082014],[8.070025,53.089914],[8.102779,53.102487],[8.128091,53.107838],[8.130104,53.128014],[8.145131,53.131659],[8.159676,53.174405],[8.192092,53.189374],[8.2005,53.203885],[8.254448,53.193295],[8.303906,53.189084],[8.313868,53.196825],[8.300654,53.232109],[8.272463,53.265374],[8.267459,53.284736],[8.244108,53.308314],[8.215923,53.302684],[8.191661,53.315594],[8.164328,53.339733],[8.173923,53.354041]]]}","Ammerland (Landkreis)","Niedersachsen",125643,"2022-01-25",70,959,763.2737199844
"51",3452,"{""type"":""MultiPolygon"",""coordinates"":[[[[7.550173,53.675038],[7.516346,53.67211],[7.486592,53.682087],[7.426947,53.684114],[7.376864,53.681922],[7.360492,53.68681],[7.289209,53.67932],[7.243065,53.668539],[7.182599,53.640872],[7.1401,53.607169],[7.112405,53.594822],[7.087065,53.571467],[7.120753,53.550498],[7.138518,53.535481],[7.122331,53.525209],[7.104451,53.525551],[7.094396,53.512168],[7.076756,53.53274],[7.061698,53.524592],[7.046338,53.536352],[7.033553,53.530005],[7.047839,53.506402],[7.025264,53.484381],[7.012004,53.43414],[7.012728,53.406392],[6.999447,53.359888],[7.012875,53.378635],[7.038101,53.352375],[7.057668,53.353172],[7.089378,53.369682],[7.096939,53.384654],[7.14099,53.397561],[7.155486,53.388456],[7.184984,53.388022],[7.209716,53.401983],[7.240054,53.394172],[7.26758,53.408699],[7.275327,53.406321],[7.289919,53.375164],[7.311754,53.366755],[7.30732,53.35016],[7.320459,53.360153],[7.371039,53.357692],[7.410421,53.348668],[7.431745,53.36236],[7.471644,53.370987],[7.493601,53.368605],[7.512556,53.354577],[7.548972,53.356302],[7.562356,53.345461],[7.588685,53.341663],[7.609269,53.332931],[7.650624,53.346976],[7.663197,53.340034],[7.695966,53.350734],[7.756834,53.364582],[7.815485,53.375455],[7.804066,53.400044],[7.78378,53.403944],[7.784941,53.427295],[7.770875,53.44649],[7.755248,53.435737],[7.735349,53.440598],[7.744542,53.456344],[7.736643,53.472435],[7.712626,53.471345],[7.677234,53.46294],[7.678079,53.50251],[7.649756,53.522857],[7.661738,53.539158],[7.650445,53.560732],[7.622665,53.561724],[7.481846,53.547218],[7.448642,53.535276],[7.429238,53.532762],[7.420766,53.550844],[7.415306,53.581592],[7.421098,53.617602],[7.453447,53.620903],[7.46565,53.626617],[7.510139,53.62378],[7.508087,53.635844],[7.491836,53.6475],[7.509804,53.664472],[7.550173,53.675038]]],[[[7.340109,53.726279],[7.271831,53.723776],[7.186314,53.722708],[7.143431,53.711164],[7.152756,53.696877],[7.171119,53.707687],[7.177802,53.701333],[7.270238,53.70369],[7.321094,53.711716],[7.340109,53.726279]]],[[[7.065486,53.686897],[6.977641,53.681404],[6.897539,53.672074],[6.93648,53.667815],[6.990697,53.674189],[7.070047,53.679505],[7.065486,53.686897]]],[[[7.391896,53.735814],[7.387161,53.720088],[7.425065,53.72013],[7.426715,53.733138],[7.391896,53.735814]]],[[[6.900066,53.647818],[6.890397,53.651868],[6.865526,53.639262],[6.877563,53.628381],[6.894435,53.62578],[6.900066,53.647818]]]]}","Aurich (Landkreis)","Niedersachsen",190178,"2022-01-25",132,946,497.428724668468
"52",3453,"{""type"":""Polygon"",""coordinates"":[[[7.719023,53.178889],[7.681219,53.181909],[7.665476,53.17802],[7.651153,53.18536],[7.636965,53.114107],[7.627136,53.114434],[7.61188,53.057707],[7.712429,53.015632],[7.723161,52.972144],[7.74357,52.94659],[7.786795,52.934607],[7.823819,52.927555],[7.825262,52.909515],[7.790266,52.877262],[7.776529,52.869647],[7.712894,52.850563],[7.70764,52.83216],[7.684362,52.803079],[7.685994,52.794135],[7.714491,52.768179],[7.686009,52.749887],[7.65304,52.739003],[7.635241,52.725969],[7.674455,52.696743],[7.689615,52.67892],[7.764311,52.677438],[7.795583,52.68785],[7.803285,52.700347],[7.855138,52.709339],[7.906227,52.689013],[7.918008,52.67989],[7.976795,52.696363],[8.018152,52.683912],[8.026632,52.702961],[8.046053,52.715355],[8.061174,52.756329],[8.103507,52.752275],[8.110985,52.771584],[8.167984,52.766995],[8.195953,52.761717],[8.207669,52.791266],[8.223492,52.788648],[8.244496,52.808913],[8.23564,52.831578],[8.255398,52.85651],[8.258849,52.874195],[8.234592,52.869319],[8.206697,52.878493],[8.190297,52.892212],[8.156198,52.905135],[8.156859,52.924487],[8.122039,52.927795],[8.124136,52.95358],[8.118293,53.002523],[8.082285,53.036686],[8.05083,53.059624],[8.015268,53.073971],[7.997552,53.071396],[7.965779,53.075697],[7.949004,53.095693],[7.897836,53.119376],[7.885134,53.10966],[7.860187,53.12992],[7.851003,53.147166],[7.855059,53.158898],[7.817562,53.174586],[7.789683,53.178559],[7.774627,53.171667],[7.719023,53.178889]]]}","Cloppenburg (Landkreis)","Niedersachsen",172632,"2022-01-25",125,1403,812.71143241114
"53",3454,"{""type"":""Polygon"",""coordinates"":[[[7.61188,53.057707],[7.608093,53.059252],[7.552961,53.034559],[7.524594,53.043361],[7.519477,53.056399],[7.483158,53.086231],[7.408957,53.089961],[7.408576,53.099273],[7.385219,53.105967],[7.330413,53.103198],[7.293682,53.114305],[7.245216,53.117539],[7.202794,53.113282],[7.199255,53.081018],[7.212802,53.010958],[7.18157,52.941304],[7.104656,52.864182],[7.087324,52.849929],[7.092692,52.838201],[7.072045,52.810874],[7.062756,52.710659],[7.054699,52.644402],[7.041867,52.632681],[7.00623,52.638763],[6.995278,52.606289],[7.033347,52.618391],[7.042112,52.608335],[7.072511,52.604332],[7.093807,52.591222],[7.121174,52.592724],[7.141986,52.587607],[7.146644,52.572596],[7.159431,52.573491],[7.16204,52.556721],[7.195583,52.549687],[7.193732,52.537952],[7.257808,52.542349],[7.278932,52.510763],[7.257393,52.508105],[7.263893,52.481825],[7.275155,52.469336],[7.22052,52.447243],[7.21266,52.446571],[7.234449,52.40364],[7.256227,52.340287],[7.281511,52.321109],[7.317481,52.280272],[7.361555,52.288312],[7.38648,52.309304],[7.427224,52.314013],[7.437776,52.333357],[7.479405,52.347639],[7.529923,52.369876],[7.554237,52.368756],[7.570448,52.378622],[7.596151,52.422447],[7.570965,52.432331],[7.590869,52.463783],[7.608039,52.474016],[7.618977,52.537195],[7.615397,52.544849],[7.618744,52.593431],[7.60724,52.609299],[7.61158,52.622641],[7.660805,52.649571],[7.694648,52.663129],[7.689615,52.67892],[7.674455,52.696743],[7.635241,52.725969],[7.65304,52.739003],[7.686009,52.749887],[7.714491,52.768179],[7.685994,52.794135],[7.684362,52.803079],[7.70764,52.83216],[7.712894,52.850563],[7.776529,52.869647],[7.790266,52.877262],[7.825262,52.909515],[7.823819,52.927555],[7.786795,52.934607],[7.74357,52.94659],[7.723161,52.972144],[7.712429,53.015632],[7.61188,53.057707]]]}","Emsland (Landkreis)","Niedersachsen",328930,"2022-01-25",167,2290,696.196759188885
"54",3455,"{""type"":""MultiPolygon"",""coordinates"":[[[[8.091291,53.638109],[8.072955,53.646985],[8.042325,53.641385],[8.029593,53.662658],[8.023326,53.690827],[8.02824,53.707436],[8.012121,53.711704],[7.963752,53.716122],[7.913327,53.717839],[7.880634,53.71601],[7.809896,53.707662],[7.834323,53.669074],[7.843864,53.623992],[7.858916,53.617175],[7.853663,53.578077],[7.836232,53.569817],[7.831646,53.539758],[7.81553,53.519473],[7.821227,53.500839],[7.856874,53.512862],[7.887377,53.516475],[7.938969,53.509825],[7.931173,53.500518],[7.930596,53.479753],[7.956863,53.473104],[7.96973,53.464018],[7.949824,53.438646],[7.858672,53.398644],[7.871523,53.375875],[7.885608,53.351967],[7.941444,53.330868],[7.959946,53.329839],[7.970525,53.304698],[8.030155,53.310364],[8.032324,53.321307],[8.063503,53.342027],[8.078354,53.342537],[8.090305,53.332095],[8.125906,53.330076],[8.151235,53.338034],[8.173923,53.354041],[8.202197,53.366143],[8.195555,53.409172],[8.152211,53.447977],[8.136942,53.45269],[8.094904,53.447749],[8.073408,53.462054],[8.06247,53.479501],[8.061327,53.505957],[8.052642,53.509759],[8.022527,53.556604],[8.029252,53.567098],[8.018085,53.579279],[8.002717,53.610571],[8.042124,53.629486],[8.050585,53.625059],[8.091291,53.638109]]],[[[7.885377,53.794553],[7.909147,53.78116],[7.935019,53.77986],[7.956557,53.786588],[7.885377,53.794553]]]]}","Friesland (Landkreis)","Niedersachsen",98971,"2022-01-25",87,512,517.323256307403
"55",3456,"{""type"":""Polygon"",""coordinates"":[[[7.00623,52.638763],[6.975804,52.646257],[6.940004,52.63799],[6.919652,52.639841],[6.898217,52.651096],[6.822725,52.647798],[6.783463,52.652542],[6.741992,52.645324],[6.712643,52.628752],[6.727108,52.614799],[6.718713,52.588684],[6.766715,52.563502],[6.751045,52.559228],[6.726181,52.563212],[6.716081,52.548571],[6.680868,52.553336],[6.704447,52.522063],[6.69772,52.486345],[6.753103,52.463797],[6.774633,52.459612],[6.854308,52.459599],[6.861858,52.451414],[6.941684,52.43549],[6.962202,52.444589],[6.977563,52.465477],[6.993967,52.465515],[7.010889,52.429073],[7.022135,52.422692],[7.035835,52.402526],[7.058798,52.399332],[7.072192,52.373412],[7.072174,52.352266],[7.056856,52.338593],[7.048053,52.319996],[7.026687,52.2922],[7.027478,52.277556],[7.042445,52.256103],[7.065868,52.241259],[7.099149,52.243059],[7.121399,52.261217],[7.155732,52.266481],[7.207847,52.264505],[7.29789,52.263975],[7.317481,52.280272],[7.281511,52.321109],[7.256227,52.340287],[7.234449,52.40364],[7.21266,52.446571],[7.22052,52.447243],[7.275155,52.469336],[7.263893,52.481825],[7.257393,52.508105],[7.278932,52.510763],[7.257808,52.542349],[7.193732,52.537952],[7.195583,52.549687],[7.16204,52.556721],[7.159431,52.573491],[7.146644,52.572596],[7.141986,52.587607],[7.121174,52.592724],[7.093807,52.591222],[7.072511,52.604332],[7.042112,52.608335],[7.033347,52.618391],[6.995278,52.606289],[7.00623,52.638763]]]}","Grafschaft Bentheim (Landkreis)","Niedersachsen",137891,"2022-01-25",124,1143,828.915592750796
"56",3457,"{""type"":""MultiPolygon"",""coordinates"":[[[[7.815485,53.375455],[7.756834,53.364582],[7.695966,53.350734],[7.663197,53.340034],[7.650624,53.346976],[7.609269,53.332931],[7.588685,53.341663],[7.562356,53.345461],[7.548972,53.356302],[7.512556,53.354577],[7.493601,53.368605],[7.471644,53.370987],[7.431745,53.36236],[7.410421,53.348668],[7.371039,53.357692],[7.320459,53.360153],[7.30732,53.35016],[7.302078,53.323638],[7.294605,53.317308],[7.248408,53.320366],[7.23457,53.298205],[7.236177,53.274996],[7.225267,53.254652],[7.208935,53.243065],[7.217604,53.198971],[7.190464,53.161762],[7.178938,53.138143],[7.182865,53.121709],[7.202794,53.113282],[7.245216,53.117539],[7.293682,53.114305],[7.330413,53.103198],[7.385219,53.105967],[7.408576,53.099273],[7.408957,53.089961],[7.483158,53.086231],[7.519477,53.056399],[7.524594,53.043361],[7.552961,53.034559],[7.608093,53.059252],[7.61188,53.057707],[7.627136,53.114434],[7.636965,53.114107],[7.651153,53.18536],[7.665476,53.17802],[7.681219,53.181909],[7.719023,53.178889],[7.699217,53.208354],[7.702119,53.22284],[7.760859,53.241419],[7.850141,53.294009],[7.885608,53.351967],[7.871523,53.375875],[7.833932,53.362889],[7.815485,53.375455]]],[[[6.800337,53.607475],[6.773903,53.615655],[6.749344,53.617249],[6.679238,53.603551],[6.653796,53.595215],[6.665335,53.577524],[6.697368,53.565402],[6.717524,53.570925],[6.72719,53.581267],[6.754629,53.596243],[6.802208,53.598129],[6.800337,53.607475]]]]}","Leer (Landkreis)","Niedersachsen",171483,"2022-01-25",256,1206,703.276709644688
"57",3458,"{""type"":""Polygon"",""coordinates"":[[[8.635673,53.099276],[8.603216,53.108738],[8.578716,53.122875],[8.554271,53.120099],[8.513502,53.129587],[8.505284,53.120191],[8.472275,53.138217],[8.401678,53.12089],[8.398199,53.141246],[8.38158,53.171902],[8.37027,53.164988],[8.322305,53.161788],[8.312264,53.153048],[8.288278,53.130439],[8.279835,53.09819],[8.223005,53.082349],[8.207672,53.086724],[8.200563,53.11417],[8.171502,53.109125],[8.128091,53.107838],[8.102779,53.102487],[8.070025,53.089914],[8.069891,53.082014],[8.05083,53.059624],[8.082285,53.036686],[8.118293,53.002523],[8.124136,52.95358],[8.122039,52.927795],[8.156859,52.924487],[8.156198,52.905135],[8.190297,52.892212],[8.206697,52.878493],[8.234592,52.869319],[8.258849,52.874195],[8.282436,52.878433],[8.318943,52.878293],[8.332077,52.884258],[8.356101,52.852277],[8.378246,52.855587],[8.406385,52.848556],[8.396688,52.825355],[8.435572,52.826091],[8.449951,52.820124],[8.471229,52.823004],[8.469101,52.803648],[8.459277,52.801056],[8.484317,52.79833],[8.531021,52.810999],[8.546947,52.819265],[8.543065,52.830799],[8.627575,52.850695],[8.643505,52.861563],[8.637436,52.871154],[8.641981,52.897948],[8.653318,52.917631],[8.673125,52.912822],[8.694027,52.920149],[8.685947,52.940938],[8.68205,52.968085],[8.657502,52.96901],[8.642158,52.988145],[8.657161,53.008995],[8.643278,53.005502],[8.627612,53.018877],[8.621947,53.000125],[8.591264,52.986434],[8.579315,53.002892],[8.594351,53.011707],[8.605664,53.032052],[8.580162,53.041266],[8.596367,53.061629],[8.631864,53.077204],[8.62329,53.086428],[8.635673,53.099276]]]}","Oldenburg (Landkreis)","Niedersachsen",131467,"2022-01-25",231,1578,1200.30121627481
"58",3459,"{""type"":""Polygon"",""coordinates"":[[[8.018152,52.683912],[7.976795,52.696363],[7.918008,52.67989],[7.906227,52.689013],[7.855138,52.709339],[7.803285,52.700347],[7.795583,52.68785],[7.764311,52.677438],[7.689615,52.67892],[7.694648,52.663129],[7.660805,52.649571],[7.61158,52.622641],[7.60724,52.609299],[7.618744,52.593431],[7.615397,52.544849],[7.618977,52.537195],[7.608039,52.474016],[7.667431,52.45607],[7.688382,52.453673],[7.702342,52.43437],[7.713778,52.400986],[7.723436,52.400166],[7.807089,52.371427],[7.843036,52.369028],[7.89177,52.380513],[7.937066,52.362129],[7.947782,52.3501],[7.948564,52.335128],[7.964625,52.324858],[8.009856,52.338766],[8.028038,52.317453],[8.074023,52.315828],[8.097786,52.320334],[8.097641,52.307223],[8.119401,52.290479],[8.150865,52.300017],[8.167153,52.29542],[8.174585,52.282645],[8.146617,52.262195],[8.127175,52.262954],[8.12446,52.246001],[8.113544,52.230216],[8.08158,52.239968],[8.040128,52.232705],[8.034595,52.225277],[8.008132,52.236392],[7.989006,52.237135],[7.957665,52.251121],[7.96795,52.262101],[7.956465,52.272491],[7.925624,52.262814],[7.926549,52.226548],[7.901762,52.208562],[7.908109,52.189863],[7.938839,52.176136],[7.974333,52.17113],[8.007512,52.175957],[8.002047,52.159958],[8.007796,52.115333],[7.971769,52.115983],[7.958075,52.10524],[7.916066,52.096076],[7.885159,52.083302],[7.91487,52.060211],[7.916921,52.051637],[7.979814,52.036356],[7.993717,52.049636],[8.030835,52.067906],[8.049561,52.063226],[8.066703,52.068121],[8.096448,52.057145],[8.157643,52.076152],[8.195098,52.074056],[8.208914,52.096774],[8.245896,52.121397],[8.28715,52.135172],[8.292361,52.125172],[8.311215,52.118329],[8.323918,52.125922],[8.363706,52.118353],[8.373228,52.109812],[8.395124,52.108797],[8.410586,52.115115],[8.405229,52.131065],[8.416759,52.139779],[8.453534,52.155387],[8.462092,52.153104],[8.493095,52.166801],[8.50789,52.188355],[8.456315,52.198066],[8.448668,52.210272],[8.461051,52.229071],[8.466186,52.267614],[8.458751,52.294515],[8.469287,52.31339],[8.453547,52.330586],[8.43941,52.362713],[8.400951,52.377447],[8.393053,52.384638],[8.359434,52.390944],[8.313627,52.406027],[8.322037,52.426162],[8.307951,52.436757],[8.297214,52.456498],[8.307098,52.481969],[8.308324,52.499112],[8.301231,52.499542],[8.250731,52.480927],[8.214904,52.476913],[8.202846,52.479877],[8.159197,52.43294],[8.131522,52.444507],[8.088687,52.446871],[8.060989,52.443807],[8.063581,52.502984],[8.022501,52.521951],[8.036882,52.532486],[8.033925,52.545303],[8.045136,52.565238],[8.036336,52.577551],[8.041358,52.589521],[8.07221,52.597164],[8.080586,52.616926],[8.072631,52.644973],[8.047563,52.65499],[8.032929,52.675569],[8.018152,52.683912]]]}","Osnabrück (Landkreis)","Niedersachsen",359471,"2022-01-25",182,2599,723.006862862373
"59",3460,"{""type"":""Polygon"",""coordinates"":[[[8.459277,52.801056],[8.469101,52.803648],[8.471229,52.823004],[8.449951,52.820124],[8.435572,52.826091],[8.396688,52.825355],[8.406385,52.848556],[8.378246,52.855587],[8.356101,52.852277],[8.332077,52.884258],[8.318943,52.878293],[8.282436,52.878433],[8.258849,52.874195],[8.255398,52.85651],[8.23564,52.831578],[8.244496,52.808913],[8.223492,52.788648],[8.207669,52.791266],[8.195953,52.761717],[8.167984,52.766995],[8.110985,52.771584],[8.103507,52.752275],[8.061174,52.756329],[8.046053,52.715355],[8.026632,52.702961],[8.018152,52.683912],[8.032929,52.675569],[8.047563,52.65499],[8.072631,52.644973],[8.080586,52.616926],[8.07221,52.597164],[8.041358,52.589521],[8.036336,52.577551],[8.045136,52.565238],[8.033925,52.545303],[8.036882,52.532486],[8.022501,52.521951],[8.063581,52.502984],[8.060989,52.443807],[8.088687,52.446871],[8.131522,52.444507],[8.159197,52.43294],[8.202846,52.479877],[8.214904,52.476913],[8.250731,52.480927],[8.301231,52.499542],[8.308324,52.499112],[8.313327,52.534686],[8.343409,52.541426],[8.348784,52.554864],[8.312139,52.583497],[8.293795,52.650476],[8.30922,52.667941],[8.310358,52.687075],[8.33844,52.692314],[8.410174,52.723424],[8.445648,52.723075],[8.472052,52.735567],[8.463735,52.771669],[8.45036,52.787453],[8.459277,52.801056]]]}","Vechta (Landkreis)","Niedersachsen",143698,"2022-01-25",382,1996,1389.02420353798
"60",3461,"{""type"":""MultiPolygon"",""coordinates"":[[[[8.552684,53.516176],[8.551789,53.536013],[8.512721,53.553692],[8.462555,53.552793],[8.436206,53.56192],[8.384471,53.573906],[8.348979,53.606179],[8.308717,53.616332],[8.274476,53.607087],[8.242973,53.582398],[8.230827,53.520776],[8.264768,53.518527],[8.299352,53.525512],[8.316078,53.514194],[8.315218,53.461796],[8.29765,53.43063],[8.278496,53.412864],[8.245871,53.397624],[8.201793,53.403526],[8.195555,53.409172],[8.202197,53.366143],[8.173923,53.354041],[8.164328,53.339733],[8.191661,53.315594],[8.215923,53.302684],[8.244108,53.308314],[8.267459,53.284736],[8.272463,53.265374],[8.300654,53.232109],[8.313868,53.196825],[8.303906,53.189084],[8.292445,53.180236],[8.312264,53.153048],[8.322305,53.161788],[8.37027,53.164988],[8.38158,53.171902],[8.398199,53.141246],[8.401678,53.12089],[8.472275,53.138217],[8.505284,53.120191],[8.513502,53.129587],[8.554271,53.120099],[8.578716,53.122875],[8.603216,53.108738],[8.635673,53.099276],[8.654899,53.108865],[8.651598,53.122051],[8.627901,53.143019],[8.62346,53.163083],[8.614089,53.169863],[8.578896,53.174266],[8.533268,53.187347],[8.504712,53.200786],[8.485331,53.22712],[8.482808,53.259682],[8.492551,53.296967],[8.491379,53.329234],[8.499975,53.343328],[8.499987,53.366848],[8.492389,53.420666],[8.492652,53.47242],[8.501545,53.490658],[8.514609,53.501413],[8.552684,53.516176]]],[[[8.161715,53.719298],[8.140892,53.730068],[8.123254,53.716497],[8.149482,53.711932],[8.161715,53.719298]]]]}","Wesermarsch (Landkreis)","Niedersachsen",88524,"2022-01-25",52,773,873.209525100538
"61",3462,"{""type"":""MultiPolygon"",""coordinates"":[[[[7.809896,53.707662],[7.787804,53.70942],[7.762997,53.701699],[7.727314,53.69924],[7.684876,53.700789],[7.588148,53.680233],[7.550173,53.675038],[7.509804,53.664472],[7.491836,53.6475],[7.508087,53.635844],[7.510139,53.62378],[7.46565,53.626617],[7.453447,53.620903],[7.421098,53.617602],[7.415306,53.581592],[7.420766,53.550844],[7.429238,53.532762],[7.448642,53.535276],[7.481846,53.547218],[7.622665,53.561724],[7.650445,53.560732],[7.661738,53.539158],[7.649756,53.522857],[7.678079,53.50251],[7.677234,53.46294],[7.712626,53.471345],[7.736643,53.472435],[7.744542,53.456344],[7.735349,53.440598],[7.755248,53.435737],[7.770875,53.44649],[7.784941,53.427295],[7.78378,53.403944],[7.804066,53.400044],[7.815485,53.375455],[7.833932,53.362889],[7.871523,53.375875],[7.858672,53.398644],[7.949824,53.438646],[7.96973,53.464018],[7.956863,53.473104],[7.930596,53.479753],[7.931173,53.500518],[7.938969,53.509825],[7.887377,53.516475],[7.856874,53.512862],[7.821227,53.500839],[7.81553,53.519473],[7.831646,53.539758],[7.836232,53.569817],[7.853663,53.578077],[7.858916,53.617175],[7.843864,53.623992],[7.834323,53.669074],[7.809896,53.707662]]],[[[7.549558,53.75868],[7.490886,53.756595],[7.469257,53.746109],[7.461113,53.724189],[7.470548,53.721056],[7.502653,53.730886],[7.514685,53.743833],[7.539202,53.743688],[7.549558,53.75868]]],[[[7.724526,53.78201],[7.70033,53.781038],[7.669312,53.767013],[7.684408,53.752133],[7.695806,53.764257],[7.739318,53.759937],[7.795162,53.76925],[7.813396,53.781516],[7.724526,53.78201]]]]}","Wittmund (Landkreis)","Niedersachsen",57384,"2022-01-25",18,217,378.154189321065
